prefecture,spot_name,lat,lon,code
Hyogo Prefecture,Takarazuka (Hanamichi),34.80870296,135.3442379,28370001
Hyogo Prefecture,Liyun Gorge,35.28740297,134.8414476,28370003
Hyogo Prefecture,Around Otosui Lake (Hikihara Dam),35.24399251,134.5491138,28370018
Hyogo Prefecture,Kawashiro Park,35.07895999,135.1118147,28370024
Hyogo Prefecture,Deai Park,35.07267884,135.0076237,28370025
Hyogo Prefecture,Hikami Sakura Park,35.16338977,135.0436665,28370035
Hyogo Prefecture,Shuire Park,35.15084162,135.0727546,28370020
Hyogo Prefecture,Jinwu Mountain Park,35.53974562,134.8206977,28370021
Hyogo Prefecture,Shukugawa Park (Shukugawa Riverside Green Space),34.73940009,135.3281724,28370023
Hyogo Prefecture,Baihao Temple,35.19606715,135.0938008,28370027
Hyogo Prefecture,Kobe General Sports Park,34.67991203,135.0748662,28370030
Hyogo Prefecture,Kozoji Temple,35.11274695,135.1447804,28370031
Hyogo Prefecture,Kuramachino,35.22952199,135.0034268,28370032
Hyogo Prefecture,Sakura Embankment on the Kuroi River,35.16911017,135.1015914,28370033
Hyogo Prefecture,Unitopia Sasayama,35.1001192,135.1959468,28370036
Hyogo Prefecture,Kobe City Oji Zoo,34.7095713,135.2149932,28370004
Hyogo Prefecture,Sumaura Park,34.63769698,135.100056,28370006
Hyogo Prefecture,Hyogo Prefectural Akashi Park,34.65207356,134.9919143,28370007
Hyogo Prefecture,Hiokayama Park,34.77763788,134.8631492,28370008
Hyogo Prefecture,Kashima & Ogihira Nature Park,34.81196275,134.7798046,28370009
Hyogo Prefecture,Himeji Castle,34.83669859,134.6929906,28370010
Hyogo Prefecture,Tatsuno Park,34.86686267,134.539112,28370011
Hyogo Prefecture,Ako Higashi-Misaki Park,34.72902523,134.4139488,28370012
Hyogo Prefecture,Itami City Mizugaike Park,34.79353557,135.4007739,28370028
Hyogo Prefecture,Harima Central Park Cherry Blossom Garden,34.93570233,134.9409255,28370014
Hyogo Prefecture,Suma-dera,34.6497459,135.1117945,28370034
Hyogo Prefecture,Sasayama Castle Ruins & Ojiyama Park,35.07394237,135.2173562,28370015
Hyogo Prefecture,Ruins of Izushi Castle,35.46042503,134.8738469,28370016
Hyogo Prefecture,Kinosaki Onsen,35.62582621,134.8093747,28370017
Hyogo Prefecture,Tamba City Osugi Dam Natural Park,35.24350604,135.1026641,28370002
Hyogo Prefecture,Kiyotaki Elementary School,35.48847893,134.6962304,28370019
Nara Prefecture,Katsuragi Mountain Foothills Park,34.47640482,135.7058431,29370001
Nara Prefecture,Heijō Palace Ruins,34.69045353,135.7981356,29370022
Nara Prefecture,Taikaiji Temple,34.64484891,135.8268253,29370003
Nara Prefecture,Kinpusanji Zao-dō,34.36833905,135.8588054,29370004
Nara Prefecture,Tsukigase Lakeside,34.70698584,136.0316055,29370005
Nara Prefecture,Within the grounds of Horyu-ji Temple,34.61386061,135.7343244,29370006
Nara Prefecture,Shimokitayama Sports Park,34.04329558,135.9601219,29370032
Nara Prefecture,Ōmiwa Shrine,34.52875178,135.8526885,29370029
Nara Prefecture,Nara Park (Somei Yoshino),34.68505488,135.8419422,29370011
Nara Prefecture,Koriyama Castle Ruins,34.65175734,135.779099,29370013
Nara Prefecture,Shigisan Chogo Grandsonji Temple,34.60898002,135.6706199,29370014
Nara Prefecture,Mount Sanmuro,34.60066169,135.7154566,29370015
Nara Prefecture,Takada Senbonzakura,34.51116165,135.7372189,29370028
Nara Prefecture,Hasedera,34.53581197,135.9068437,29370020
Nara Prefecture,Abe Monju-in,34.50366427,135.8418006,29370021
Nara Prefecture,Around Yagyū Hōtoku Zenji Temple,34.73094193,135.9544508,29370025
Nara Prefecture,Danzan Shrine,34.46595866,135.8617007,29370026
Nara Prefecture,Iwashoumi Jingu Gaien Park,34.59681446,135.8504656,29370016
Wakayama Prefecture,Nanakawa Dam Lakeside,33.59763865,135.6964544,30370001
Wakayama Prefecture,Kameike Park,34.15551134,135.259515,30370011
Wakayama Prefecture,Wakayama Castle,34.22751211,135.1716489,30370003
Wakayama Prefecture,Waka-no-ura (Takatsukoyama),34.18728614,135.1564321,30370004
Wakayama Prefecture,Kimiidera,34.18486699,135.1899794,30370005
Wakayama Prefecture,Dojoji Temple,33.91424566,135.1745231,30370006
Wakayama Prefecture,Tsunami Kikyo,33.76023584,135.3863726,30370007
Wakayama Prefecture,Pingcaugan Park,33.67101472,135.3484399,30370008
Wakayama Prefecture,Shingu (Tanzuru) Castle Ruins,33.72966969,135.9922637,30370013
Wakayama Prefecture,Nekoji Temple,34.28709827,135.3166542,30370009
Wakayama Prefecture,Fenhe Temple,34.28084049,135.405897,30370010
Hiroshima Prefecture,Kamei Park,34.24153899,132.2164337,34370001
Hiroshima Prefecture,Sumiyoshi Embankment Construction,34.34879967,132.3395886,34370003
Hiroshima Prefecture,Katsura Park,34.35742879,132.3424779,34370004
Hiroshima Prefecture,Shindozan Senbonzakura,34.20696683,132.4536356,34370022
Hiroshima Prefecture,Chupei Park,34.30673332,132.2910845,34370023
Hiroshima Prefecture,Hiroshima City Botanical Park,34.39172522,132.3479459,34370026
Hiroshima Prefecture,Fukuyama Castle Park,34.49082232,133.3611972,34370006
Hiroshima Prefecture,Senkoji Park,34.41115794,133.1951346,34370008
Hiroshima Prefecture,Sera Kabuyama Fureai no Sato,34.63046365,133.1473385,34370010
Hiroshima Prefecture,Sagishima Tower Peak Senbonzakura,34.32806524,133.104106,34370028
Hiroshima Prefecture,Summit Observation Deck of Biying Mountain,34.37591972,133.0813457,34370012
Hiroshima Prefecture,Shofukujiyama Park,34.31819138,132.8229598,34370013
Hiroshima Prefecture,Ondo Seto Park,34.19539957,132.539679,34370014
Hiroshima Prefecture,Peace Memorial Park,34.39275693,132.4522172,34370015
Hiroshima Prefecture,Hijiyama Park,34.38458817,132.4730558,34370016
Hiroshima Prefecture,Ozekiyama Park,34.81424862,132.8399956,34370017
Hiroshima Prefecture,Miyajima,34.29450509,132.3174129,34370018
Hiroshima Prefecture,Shobara Ueno Park,34.85796714,133.0230784,34370025
Hiroshima Prefecture,Around Lake Yachiyo,34.66205102,132.617871,34370020
Hiroshima Prefecture,Peacely Home Bamboo General Park,34.33807113,132.93011,34370021
Hiroshima Prefecture,Ocho Hachimangu Shrine,34.47053961,133.0818913,34370027
Hiroshima Prefecture,Eboyama Park,34.36577951,132.4347699,34370019
Tottori Prefecture,Fukurogawa Sakura Embankment,35.49897965,134.2294487,31370001
Tottori Prefecture,Hagiwara Cherry Blossom Avenue,35.45266349,133.5930136,31370017
Tottori Prefecture,Kino-ne Shrine,35.51732582,133.5497843,31370018
Tottori Prefecture,Tottori Castle Ruins & Hisamatsu Park,35.50760885,134.2362977,31370002
Tottori Prefecture,Shikano Castle Ruins Park,35.459341,134.0636642,31370003
Tottori Prefecture,Blowing Park,35.42992993,133.8227056,31370004
Tottori Prefecture,Nawa Park,35.50688593,133.4924595,31370007
Tottori Prefecture,Sakaidaiba Park,35.5468473,133.2427184,31370009
Tottori Prefecture,Minatoyama Park,35.42677151,133.3212174,31370010
Tottori Prefecture,Shiroyama Park / Hoshoji River Embankment,35.33626128,133.3262712,31370011
Tottori Prefecture,"Chizu River Shore, Sakura Dote",35.26745443,134.2304192,31370012
Tottori Prefecture,Hushanchi Qingdao Park,35.50112812,134.1546348,31370016
Shimane Prefecture,Gotsumarukoyama Park,35.01156671,132.2215579,32370001
Shimane Prefecture,cherry road,35.57961086,133.0745809,32370003
Shimane Prefecture,Mitoya River Riverbank,35.29239813,132.8771005,32370020
Shimane Prefecture,Yasugi Park,35.42513045,133.2501634,32370004
Shimane Prefecture,Shimizu Park,35.40295335,133.2807119,32370005
Shimane Prefecture,Matsue Shiroyama Park,35.47498163,133.0505777,32370007
Shimane Prefecture,Tamayu River Embankment,35.42268649,133.0089935,32370008
Shimane Prefecture,Cherry blossom avenue along the Hii River embankment,35.29508825,132.9005784,32370009
Shimane Prefecture,Atagoyama Park,35.44009129,132.8175086,32370019
Shimane Prefecture,Ichinodani Park,35.35884919,132.7726061,32370011
Shimane Prefecture,Konpiro Mountain Park,34.9897938,132.4936863,32370014
Shimane Prefecture,Shiroyama Park,34.90183588,132.0744951,32370015
Shimane Prefecture,Washihara Park,34.45340829,131.7567122,32370017
Shimane Prefecture,Nosaka Sakura Road,34.79189757,132.0705105,32370021
Shimane Prefecture,Izumo Taisha Shrine Garden,35.39860343,132.6861814,32370012
Okayama Prefecture,Create Sugaya Camp & Resort,35.1518159,133.6060764,33370001
Okayama Prefecture,Mikan Post Cherry Blossom,35.15583576,133.6227348,33370002
Okayama Prefecture,Sankyū Park,34.97156897,133.8234067,33370004
Okayama Prefecture,Lake Park Kamo,35.23653459,134.0501956,33370006
Okayama Prefecture,Kanagawa Cherry Blossom Avenue,34.79677956,133.9320457,33370008
Okayama Prefecture,Maruyama Park,34.55575997,133.6241424,33370009
Okayama Prefecture,Special Historic Site: Former Shizutani School,34.79618465,134.2194718,33370010
Okayama Prefecture,Satomi River Area Green Space,34.54079151,133.6211333,33370036
Okayama Prefecture,Okayama Korakuen,34.66753345,133.9354913,33370012
Okayama Prefecture,Okayama City Handayama Botanical Garden,34.6917508,133.9318805,33370013
Okayama Prefecture,Yukayama Rendai-ji Temple,34.50493935,133.8500859,33370015
Okayama Prefecture,Miyama Park,34.51760935,133.9279589,33370017
Okayama Prefecture,Hayashima Park,34.60648807,133.8260532,33370018
Okayama Prefecture,Kojoyama Park,34.50118375,133.5065846,33370019
Okayama Prefecture,Tsuyama Castle (Kakuyama Park),35.06250242,134.0052874,33370020
Okayama Prefecture,Shiroyama Park,34.98613119,133.4670656,33370021
Okayama Prefecture,Konya River Scenic District,34.7964941,133.6175118,33370022
Okayama Prefecture,Fong Lan Garden,34.81889144,134.1747745,33370024
Okayama Prefecture,Ibara Embankment,34.60505189,133.4635834,33370027
Okayama Prefecture,Aihara Park,34.57669474,133.4533756,33370028
Okayama Prefecture,Gaisen cherry blossom,35.17687257,133.5689783,33370029
Okayama Prefecture,Ikeda Zoo,34.67462219,133.9065234,33370038
Okayama Prefecture,Rashomon Sakura Park,34.93735806,133.56166,33370042
Okayama Prefecture,RSK Rose Garden,34.64694196,133.8341346,33370014
Okayama Prefecture,Tsurugatayama Park,34.59746813,133.774148,33370031
Okayama Prefecture,Okayama Ikoi no Mura (Courtyard),34.69849519,134.2244559,33370041
Okayama Prefecture,Tamematsuyama Park West Garden,34.54138433,133.7858296,33370032
Okayama Prefecture,Sakazu Park,34.61132622,133.7501093,33370025
Yamaguchi Prefecture,Hofu Tenmangu Shrine,34.06312685,131.5741353,35370003
Yamaguchi Prefecture,Gongshan Temple,33.9959437,130.9822175,35370004
Yamaguchi Prefecture,Ichinosaka River,34.18178247,131.4776778,35370005
Yamaguchi Prefecture,Wang Zishan Park,34.39888437,131.198321,35370007
Yamaguchi Prefecture,Atsusa River Banks,34.16651935,131.2051312,35370008
Yamaguchi Prefecture,Akiyoshidai Family Travel Village,34.23186391,131.2942908,35370010
Yamaguchi Prefecture,TOSOHPARK Yongyuan Mountain,34.07960849,131.7687484,35370022
Yamaguchi Prefecture,Oinoyama Park,33.94729754,130.9041563,35370028
Yamaguchi Prefecture,Senjogahara Park,33.97552499,130.9312827,35370029
Yamaguchi Prefecture,Adélie Hoshi Park,33.98279435,132.0842866,35370032
Yamaguchi Prefecture,Imatomi Dam Park,34.09266809,131.2532206,35370033
Yamaguchi Prefecture,Lake Ohara (Saba River Dam),34.29775362,131.6809456,35370034
Yamaguchi Prefecture,Hanaoka Hachimangu Shrine,34.0393546,131.8722216,35370035
Yamaguchi Prefecture,Hinoyama Park,33.96821623,130.9576609,35370030
Yamaguchi Prefecture,Around Kintaikyo Bridge,34.16834614,132.1776503,35370011
Yamaguchi Prefecture,Tabuse River,33.95528655,132.0416814,35370012
Yamaguchi Prefecture,Shunan City Tokuyama Zoo,34.06242114,131.8156353,35370013
Yamaguchi Prefecture,Mouri Family Garden,34.06282711,131.5873342,35370014
Yamaguchi Prefecture,Kirito River,34.01519711,131.8678331,35370015
Yamaguchi Prefecture,Xiangshan Park,34.18962155,131.4727079,35370016
Yamaguchi Prefecture,Tokusa Hachiman Shrine,34.39629387,131.7262273,35370017
Yamaguchi Prefecture,Tokiwa Park,33.94811415,131.2878844,35370018
Yamaguchi Prefecture,Hiyoriyama Park,33.9547872,130.9309837,35370019
Yamaguchi Prefecture,Hagi Castle Ruins Shizuki Park,34.41798555,131.3828748,35370020
Yamaguchi Prefecture,Kawashima Embankment,34.40126775,131.4062537,35370026
Yamaguchi Prefecture,Kasayama,34.44978248,131.4017418,35370027
Yamaguchi Prefecture,Daning Temple,34.32866127,131.1630172,35370021
Yamaguchi Prefecture,Jixiang Park,34.16978292,132.1756498,35370031
Yamaguchi Prefecture,Ryuozan Park,33.95344151,131.169234,35370024
Yamaguchi Prefecture,Wakayama Park,33.97800912,131.1827717,35370036
Tokushima Prefecture,Yuan Park,34.02586364,134.0249235,36370002
Tokushima Prefecture,Meishan Park,34.06759811,134.5363591,36370003
Tokushima Prefecture,Western Park,34.06890759,134.5145908,36370004
Tokushima Prefecture,Myokenzan Park,34.17884765,134.6186371,36370005
Tokushima Prefecture,Kinryusan Rural Park,34.02463121,133.8779057,36370011
Tokushima Prefecture,Jinfeng Park,33.8947085,134.644808,36370008
Kagawa Prefecture,Prefectural Kotoudan Park,34.13073578,133.6442802,37370001
Kagawa Prefecture,Asahiyama Forest Park,34.17999253,133.7599284,37370002
Kagawa Prefecture,Marugame Castle,34.28619188,133.8003601,37370003
Kagawa Prefecture,Historic Site: Takamatsu Castle Ruins Tamamo Park,34.34909953,134.0509564,37370008
Kagawa Prefecture,Iiyama General Sports Park,34.26721515,133.8714251,37370009
Kagawa Prefecture,Purple clouds emerge from the mountain.,34.24239305,133.5995488,37370011
Kagawa Prefecture,Fudo Falls Country Park,34.1493443,133.673337,37370012
Kagawa Prefecture,Takarada no Sato,34.11012067,133.7979184,37370013
Kagawa Prefecture,Waterfront Park,34.12355788,133.7205242,37370014
Kagawa Prefecture,Kimibuchi Forest Park,34.24135198,134.104257,37370010
Kagawa Prefecture,Toryo Prefectural Park,34.26848283,133.7463854,37370015
Kagawa Prefecture,Special Scenic Spot Ritsurin Park,34.33020143,134.0443978,37370005
Kagawa Prefecture,Kotohira Shrine,34.18399297,133.8095541,37370007
Ehime Prefecture,Kaishan Park,34.22913513,133.0649538,38370007
Ehime Prefecture,Xishan Xinglong Temple,33.90553905,133.025342,38370004
Ehime Prefecture,Takinomiya Park,33.94400938,133.2793592,38370014
Ehime Prefecture,Wuzhang Park,33.89921266,133.1931184,38370016
Ehime Prefecture,Nanrakuen (Outer Moat),33.13376252,132.5053607,38370017
Ehime Prefecture,Matsuyama Castle,33.84428109,132.7665763,38370005
Ehime Prefecture,Dogo Park,33.84834101,132.7868045,38370006
Ehime Prefecture,Emerald Wave Plateau,33.94058564,133.5375315,38370003
Ehime Prefecture,Sakura Sanri,33.8507845,133.0016565,38370015
Ehime Prefecture,Susukigawahara Irino Park,33.94983117,133.4174974,38370012
Ehime Prefecture,Fujiyama Park,33.50850341,132.5608489,38370013
Ehime Prefecture,Mishima Park,33.97060142,133.5589947,38370002
Ehime Prefecture,Riverside Castle,34.01300703,133.567532,38370018
Kochi Prefecture,Kochi Park,33.56071478,133.5314859,39370001
Kochi Prefecture,Makino Park,33.49785727,133.2892489,39370003
Kochi Prefecture,Kagamino Park,33.61809193,133.7195376,39370004
Kochi Prefecture,Along the Kure Osaka Tanigawa River,33.32255489,133.2246223,39370005
Kochi Prefecture,Ayunose Park,33.4376966,134.0276103,39370008
Kochi Prefecture,Sukumo Tenmangu Shrine,32.9417369,132.7250613,39370011
Kochi Prefecture,Weisong Park,32.99683457,132.9291218,39370012
Kochi Prefecture,Iejigawa Park,33.16104949,133.0712825,39370015
Kochi Prefecture,Kochi Prefectural Godai Mountain Park,33.54726699,133.5755028,39370010
Fukuoka Prefecture,Amagi Park,33.42646909,130.66606,40370001
Fukuoka Prefecture,West Park,33.59738573,130.3755563,40370002
Fukuoka Prefecture,Enmei Park,33.02034868,130.445827,40370003
Fukuoka Prefecture,Katsuyama Park (Kokura Castle),33.88449372,130.8735517,40370004
Fukuoka Prefecture,Baba Street of Akizuki Cedar,33.46911501,130.6936758,40370005
Fukuoka Prefecture,Shiranoe Botanical Garden,33.93639044,131.0035285,40370008
Fukuoka Prefecture,Katsumori Park,33.64304614,130.678469,40370028
Fukuoka Prefecture,The 'Senbonzakura' at Hyugagami Dam,33.15665042,130.8079407,40370010
Fukuoka Prefecture,Hatsushin Park,33.31388062,130.6370776,40370013
Fukuoka Prefecture,Umi Park,33.57271072,130.5102262,40370019
Fukuoka Prefecture,Site of the Dazaifu Government Office,33.51443704,130.5149485,40370021
Fukuoka Prefecture,Shioji Forest Trail / Iwaya Castle Ruins,33.5259459,130.5202875,40370022
Fukuoka Prefecture,Dazaifu Citizens' Forest,33.52088641,130.5183579,40370023
Fukuoka Prefecture,Homangu Shrine Kamado Shrine,33.52892614,130.5524047,40370024
Fukuoka Prefecture,Kurume Castle Ruins,33.32771689,130.5081677,40370025
Fukuoka Prefecture,Fukuoka Castle Ruins & Maizuru Park,33.58809692,130.3870357,40370020
Fukuoka Prefecture,Kabu Park,33.81628796,130.6986394,40370031
Fukuoka Prefecture,Qingshuishan,33.15018615,130.5233846,40370032
Fukuoka Prefecture,Cherry blossom avenue along the Kusaba River,33.43570749,130.6313325,40370033
Fukuoka Prefecture,Cherry blossom avenue of Mikasagawa River,33.51185746,130.5232579,40370034
Fukuoka Prefecture,Nomiyama Kannonji Temple,33.65887252,130.5681374,40370035
Fukuoka Prefecture,Taisho Jin Park,33.60303576,130.6804254,40370007
Fukuoka Prefecture,Showaike Park,33.79649446,130.9493395,40370026
Fukuoka Prefecture,Driving and Ding Park,33.60897639,130.4841467,40370015
Fukuoka Prefecture,Wafukari Park,33.95953736,130.9688103,40370006
Fukuoka Prefecture,Abeyama Park,33.84916811,130.9084804,40370011
Fukuoka Prefecture,Gaota Mountain Park,33.90309043,130.798987,40370027
Fukuoka Prefecture,Fukuoka City Aburayama Citizens' Forest,33.51646438,130.37546,40370009
Saga Prefecture,Xiaocheng Park,33.28815567,130.1962354,41370001
Saga Prefecture,Asahigaoka Park,33.1038236,130.0936524,41370002
Saga Prefecture,Mirror Mountain,33.42945755,130.0241632,41370004
Saga Prefecture,Karatsu Castle (Maizuru Park),33.45376416,129.9786259,41370005
Saga Prefecture,Sakura Kaidō,33.36441,130.3384201,41370006
Saga Prefecture,Toyama Shrine,33.18894109,129.8989447,41370007
Saga Prefecture,Nagoya Castle Ruins,33.52857426,129.8701814,41370009
Saga Prefecture,Seikei Park,33.25691715,130.0896257,41370010
Saga Prefecture,Hinokuma Park,33.33117381,130.3526904,41370012
Saga Prefecture,Mifuneyama Rakuen,33.18125398,130.0173752,41370013
Nagasaki Prefecture,Omura Park (Niju Horse Course),32.8965834,129.9580932,42370001
Nagasaki Prefecture,Saihai Bridge Park,33.05501298,129.7594424,42370002
Nagasaki Prefecture,Shimabara Castle,32.78921203,130.3672642,42370003
Nagasaki Prefecture,Kameoka Park,33.36782598,129.5564549,42370004
Nagasaki Prefecture,Daisen Park,33.38108933,129.8299015,42370005
Nagasaki Prefecture,Tachibana Park,32.78470965,130.203708,42370007
Nagasaki Prefecture,Original Castle Ruins,32.62901719,130.2542109,42370010
Nagasaki Prefecture,Tokenyama Park,32.72583609,130.21193,42370011
Nagasaki Prefecture,Gongenzan Observation Park,32.57984346,129.7398859,42370006
Nagasaki Prefecture,Meishan Mountain Maintenance and Memorial Park,32.77529336,130.3582956,42370009
Kumamoto Prefecture,Around Lake Ichibo Dam,32.31948368,131.0207015,43370001
Kumamoto Prefecture,Yunoko Cherry Line,32.2303425,130.4070266,43370002
Kumamoto Prefecture,Kumamoto Castle Park Ninomaru Plaza,32.806746,130.7018356,43370019
Kumamoto Prefecture,Tateoka Nature Park,32.67720971,130.6934922,43370005
Kumamoto Prefecture,Hebigaya Park,32.94569848,130.5500718,43370006
Kumamoto Prefecture,Kikuchi Park,32.9856289,130.8182677,43370007
Kumamoto Prefecture,Ruins of Hitoyoshi Castle,32.21085082,130.7640678,43370008
Kumamoto Prefecture,Okadake Park,32.65822149,130.6790643,43370010
Kumamoto Prefecture,Kengun Jieitai Street,32.78255962,130.7610718,43370015
Kumamoto Prefecture,Otsuyama Park,33.06827535,130.5489962,43370013
Kumamoto Prefecture,Sakuragaoka Ground,32.55164299,130.6852087,43370017
Kumamoto Prefecture,Tabaruzaka Park,32.91160391,130.6517149,43370018
Oita Prefecture,Oka Castle Ruins,32.96899097,131.4073495,44370001
Oita Prefecture,castle park,33.36656061,131.5315009,44370002
Oita Prefecture,Sanrio Character Park Harmonyland,33.40015728,131.5468181,44370015
Oita Prefecture,Kameyama Park,33.31527556,130.9283034,44370009
Oita Prefecture,Usuki Castle Ruins,33.12083161,131.8015498,44370013
Oita Prefecture,Somei Yoshino Forest at Oita Prefecture Gokoku Shrine,33.23528637,131.642203,44370012
Oita Prefecture,Oita Castle Ruins Park Gaien,33.23975559,131.61284,44370004
Oita Prefecture,Uenogaoka Cemetery Park,33.22518706,131.6072511,44370007
Oita Prefecture,Heiwa Civic Park,33.24331562,131.6360879,44370011
Miyazaki Prefecture,Mochigaoka Park,31.74970445,131.0104686,45370002
Miyazaki Prefecture,Tarumizu Park,31.99068556,131.4048748,45370003
Miyazaki Prefecture,Saitohara Kofun Group,32.11891153,131.3865104,45370008
Miyazaki Prefecture,Hisamine General Park,32.02201319,131.4606287,45370009
Miyazaki Prefecture,Hanadachi Park,31.71284448,131.3588414,45370013
Miyazaki Prefecture,Ama-Iwato no Yu,32.72546592,131.3448259,45370011
Miyazaki Prefecture,Kannon Pond Park,31.82517856,131.1357247,45370015
Miyazaki Prefecture,Nobeoka Castle Ruins Shiroyama Park,32.58069696,131.6629562,45370014
Miyazaki Prefecture,The silk horses serve the public park.,32.00536114,131.2412277,45370017
Miyazaki Prefecture,Maizuru Park (Miyazaki Prefecture),32.12297313,131.5029805,45370018
Miyazaki Prefecture,Mount Senmiyama,32.48897755,131.7073367,45370019
Miyazaki Prefecture,Kushima City General Sports Park,31.46854815,131.2183943,45370007
Miyazaki Prefecture,Chuk Heung Yuen,31.6274537,131.3637749,45370006
Kagoshima Prefecture,Lake Osumi Asia-Pacific Rural Training Village Ethnic Hall,31.52382564,130.8405431,46370002
Kagoshima Prefecture,Zhongyuan Park,32.04936548,130.6141677,46370004
Kagoshima Prefecture,Kirishima Shrine,31.85752046,130.8700053,46370005
Kagoshima Prefecture,Shiroyama Park,31.74108138,130.782008,46370006
Kagoshima Prefecture,Hanase Nature Park,31.16607406,130.8491089,46370007
Kagoshima Prefecture,Takaoka Park,31.75558763,130.6563178,46370013
Kagoshima Prefecture,Kirishima Mythical Village Park,31.8635095,130.8512666,46370014
Kagoshima Prefecture,Mt. Uomi,31.26210038,130.6543506,46370017
Kagoshima Prefecture,Kaimon Sanroku Fureai Park,31.19645531,130.5343936,46370019
Kagoshima Prefecture,Terayama Ikoi no Plaza,31.82474471,130.3400308,46370016
Kagoshima Prefecture,Kirishima City Mizobe Kamitoko Sports Park,31.82501073,130.6861721,46370018
Kagoshima Prefecture,Famous Scenic Spot: Xianyan Garden,31.61744103,130.5770907,46370001
Kagoshima Prefecture,Kagoshima City Hirakawa Zoological Park,31.4625563,130.502954,46370012
